0  208.807  124.14  49.2057
1  207.575  523.518  49.6487
2  4869.87  330.182  4.07034
3  5163.36  287.223  3.83309
4  5723.74  273.468  3.45389
5  6771.8  244.225  2.92709
6  6758.63  356.173  2.90765
7  5654.29  412.058  3.51642
8  5262.24  396.234  3.76649
9  5601.08  405.972  3.5428
10  6258.77  380.133  3.17315
11  4918.41  368.883  3.80291
12  7143.81  334.262  2.78292
13  6625.82  313.427  3.00595
14  8049.32  481.655  2.47126
15  5592.13  412.617  3.46821
16  6594.33  382.554  3.02005
17  7304.25  483.854  2.72578
18  330.46  257.671  28.7083
19  227.878  101.863  42.4642
20  239.919  138.982  37.9786
21  226.742  128.348  41.2038
22  237.77  389.833  41.414
23  251.654  495.374  39.7838
