        Q^2                      GMp                    GMn                     GEp                     GEn
  0.712532663316583       0.466281814005814      -0.153396773290407       0.273597406526966       9.681635348700937E-002
  0.724025125628141       0.458041298441209      -0.149089189518702       0.269651492534962       9.612960194304385E-002
  0.735517587939699       0.450026285205236      -0.144933416659754       0.265793415868799       9.544138195510661E-002
  0.747010050251256       0.442228370920151      -0.140922880912867       0.262020493057831       9.475224330817734E-002
  0.758502512562814       0.434639548336652      -0.137051348176336       0.258330145878069       9.406269602503894E-002
  0.769994974874372       0.427252183816564      -0.133312903605850       0.254719896286277       9.337321303517808E-002
  0.781487437185930       0.420058996308688      -0.129701932577537       0.251187361643488       9.268423265600897E-002
  0.792979899497487       0.413053037705047      -0.126213102947151       0.247730250208821       9.199616090063825E-002
  0.804472361809045       0.406227674474281      -0.122841348506216       0.244346356885894       9.130937362521921E-002
  0.815964824120603       0.399576570477574      -0.119581853544356       0.241033559205477       9.062421852788199E-002
  0.827457286432161       0.393093670880366      -0.116430038434691       0.237789813529183       8.994101701025604E-002
  0.838949748743719       0.386773187080205      -0.113381546166090       0.234613151460156       8.926006591171783E-002
  0.850442211055277       0.380609582577575      -0.110432229752391       0.231501676447672       8.858163912568727E-002
  0.861934673366834       0.374597559722452      -0.107578140454402       0.228453560573556       8.790598910656008E-002
  0.873427135678392       0.368732047274686      -0.104815516755728       0.225467041509131       8.723334827518600E-002
  0.884919597989950       0.363008188721225      -0.102140774038209       0.222540419632248       8.656393033018753E-002
  0.896412060301508       0.357421331297662      -9.955049490706161E-002  0.219672055294635       8.589793147184613E-002
  0.907904522613065       0.351967015665662      -9.704142011980751E-002  0.216860366230515       8.523553154476637E-002
  0.919396984924623       0.346640966201570      -9.461044007662406E-002  0.214103825098024       8.457689510505127E-002
  0.930889447236181       0.341439081854903      -9.225458683309234E-002  0.211400957145565       8.392217241728846E-002
  0.942381909547739       0.336357427538565      -8.997102659930264E-002  0.208750337995755       8.327150038624465E-002
  0.953874371859297       0.331392226015488      -8.775705269204487E-002  0.206150591540099       8.262500342779980E-002
  0.965366834170854       0.326539850249019      -8.561007890933739E-002  0.203600387937988       8.198279428331268E-002
  0.976859296482412       0.321796816186798      -8.352763329886044E-002  0.201098441714056       8.134497478130118E-002
  0.988351758793970       0.317159775950071      -8.150735229398499E-002  0.198643509948278       8.071163655003244E-002
  0.999844221105528       0.312625511402437      -7.954697519303933E-002  0.196234390553598       8.008286168435633E-002
   1.01133668341709       0.308190928073877      -7.764433895924241E-002  0.193869920636175       7.945872336987228E-002
   1.02282914572864       0.303853049417653      -7.579737332038465E-002  0.191548974933673       7.883928646729645E-002
   1.03432160804020       0.299609011379244      -7.400409614884684E-002  0.189270464327285       7.822460805968964E-002
   1.04581407035176       0.295456057257950      -7.226260910394423E-002  0.187033334423475       7.761473796501694E-002
   1.05730653266332       0.291391532843144      -7.057109351986711E-002  0.184836564201650       7.700971921633352E-002
   1.06879899497487       0.287412881808403      -6.892780652367120E-002  0.182679164724216       7.640958851172902E-002
   1.08029145728643       0.283517641347878      -6.733107736886496E-002  0.180560177905701       7.581437663601417E-002
   1.09178391959799       0.279703438040364      -6.577930397114551E-002  0.178478675337794       7.522410885599262E-002
   1.10327638190955       0.275967983927465      -6.427094963376934E-002  0.176433757167384       7.463880529103539E-002
   1.11476884422111       0.272309072793204      -6.280453995089956E-002  0.174424551024818       7.405848126055381E-002
   1.12626130653266       0.268724576633240      -6.137865987806791E-002  0.172450210999783       7.348314760985930E-002
   1.13775376884422       0.265212442302641      -5.999195095962689E-002  0.170509916662366       7.291281101579596E-002
   1.14924623115578       0.261770688331895      -5.864310870374387E-002  0.168602872126985       7.234747427343660E-002
   1.16073869346734       0.258397401901499      -5.733088009612432E-002  0.166728305157019       7.178713656504676E-002
   1.17223115577889       0.255090735966094      -5.605406124423101E-002  0.164885466308089       7.123179371243948E-002
   1.18372361809045       0.251848906519692      -5.481149514431147E-002  0.163073628108067       7.068143841376853E-002
   1.19521608040201       0.248670189994075      -5.360206956404534E-002  0.161292084271981       7.013606046573764E-002
   1.20670854271357       0.245552920782955      -5.242471503409284E-002  0.159540148950112       6.959564697213855E-002
   1.21820100502513       0.242495488884925      -5.127840294225570E-002  0.157817156007651       6.906018253957137E-002
   1.22969346733668       0.239496337658701      -5.016214372436782E-002  0.156122458334384       6.852964946114218E-002
   1.24118592964824       0.236553961684511      -4.907498514640296E-002  0.154455427182966       6.800402788888366E-002
   1.25267839195980       0.233666904725912      -4.801601067264041E-002  0.152815451534409       6.748329599559394E-002
   1.26417085427136       0.230833757786607      -4.698433791504709E-002  0.151201937489488       6.696743012674472E-002
   1.27566331658291       0.228053157257236      -4.597911715934301E-002  0.149614307684848       6.645640494306765E-002
   1.28715577889447       0.225323783147323      -4.499952996349128E-002  0.148052000732647       6.595019355438794E-002
   1.29864824120603       0.222644357397952      -4.404478782462194E-002  0.146514470682648       6.544876764523930E-002
   1.31014070351759       0.220013642270905      -4.311413091063786E-002  0.145001186505702       6.495209759275920E-002
   1.32163316582915       0.217430438810337      -4.220682685298321E-002  0.143511631597663       6.446015257733149E-002
   1.33312562814070       0.214893585373212      -4.132216959726330E-002  0.142045303302781       6.397290068641530E-002
   1.34461809045226       0.212401956225011      -4.045947830860716E-002  0.140601712455703       6.349030901197003E-002
   1.35611055276382       0.209954460197377      -3.961809632884677E-002  0.139180382941230       6.301234374186179E-002
   1.36760301507538       0.207550039404567      -3.879739018276133E-002  0.137780851271049       6.253897024561143E-002
   1.37909547738693       0.205187668015773      -3.799674863079693E-002  0.136402666176672       6.207015315482305E-002
   1.39058793969849       0.202866351080518      -3.721558176582379E-002  0.135045388217869       6.160585643860992E-002
   1.40208040201005       0.200585123404500      -3.645332015163334E-002  0.133708589405920       6.114604347431637E-002
   1.41357286432161       0.198343048473409      -3.570941400101377E-002  0.132391852841027       6.069067711381403E-002
   1.42506532663317       0.196139217422357      -3.498333239136225E-002  0.131094772363280       6.023971974563577E-002
   1.43655778894472       0.193972748048735      -3.427456251591326E-002  0.129816952216585       5.979313335319332E-002
   1.44805025125628       0.191842783866365      -3.358260896876758E-002  0.128558006725013       5.935087956931012E-002
   1.45954271356784       0.189748493198998      -3.290699306201202E-002  0.127317559981014       5.891291972728642E-002
   1.47103517587940       0.187689068311265      -3.224725217331405E-002  0.126095245545020       5.847921490870155E-002
   1.48252763819095       0.185663724575322      -3.160293912246634E-002  0.124890706155946       5.804972598814457E-002
   1.49402010050251       0.183671699671493      -3.097362157544085E-002  0.123703593452122       5.762441367505439E-002
   1.50551256281407       0.181712252821341      -3.035888147459120E-002  0.122533567702244       5.720323855283858E-002
   1.51700502512563       0.179784664051639      -2.975831449371705E-002  0.121380297545913       5.678616111543069E-002
   1.52849748743719       0.177888233487839      -2.917152951677461E-002  0.120243459743370       5.637314180143595E-002
   1.53998994974874       0.176022280675658      -2.859814813908207E-002  0.119122738934055       5.596414102600656E-002
   1.55148241206030       0.174186143929520      -2.803780418993239E-002  0.118017827403630       5.555911921057962E-002
   1.56297487437186       0.172379179706626      -2.749014327558333E-002  0.116928424859121       5.515803681060244E-002
   1.57446733668342       0.170600762005495      -2.695482234164974E-002  0.115854238211854       5.476085434136292E-002
   1.58595979899497       0.168850281787890      -2.643150925397425E-002  0.114794981367873       5.436753240203598E-002
   1.59745226130653       0.167127146423072      -2.591988239710279E-002  0.113750375025546       5.397803169805010E-002
   1.60894472361809       0.165430779153411      -2.541963028953491E-002  0.112720146480069       5.359231306187251E-002
   1.62043718592965       0.163760618580395      -2.493045121496468E-002  0.111704029434600       5.321033747230502E-002
   1.63192964824121       0.162116118170160      -2.445205286876603E-002  0.110701763817761       5.283206607237816E-002
   1.64342211055276       0.160496745777687      -2.398415201901755E-002  0.109713095607269       5.245746018592547E-002
   1.65491457286432       0.158901983188847      -2.352647418139563E-002  0.108737776659443       5.208648133291534E-002
   1.66640703517588       0.157331325679545      -2.307875330730065E-002  0.107775564544381       5.171909124361340E-002
   1.67789949748744       0.155784281591223      -2.264073148461250E-002  0.106826222386567       5.135525187164401E-002
   1.68939195979900       0.154260371922017      -2.221215865050245E-002  0.105889518710727       5.099492540601569E-002
   1.70088442211055       0.152759129932922      -2.179279231575681E-002  0.104965227292711       5.063807428217190E-002
   1.71237688442211       0.151280100768325      -2.138239730009593E-002  0.104053127015225       5.028466119212391E-002
   1.72386934673367       0.149822841090306      -2.098074547799682E-002  0.103153001728234       4.993464909372104E-002
   1.73536180904523       0.148386918726131      -2.058761553455227E-002  0.102264640113854       4.958800121910879E-002
   1.74685427135678       0.146971912328405      -2.020279273092304E-002  0.101387835555562       4.924468108242345E-002
   1.75834673366834       0.145577411047343      -1.982606867896028E-002  0.100522386011585       4.890465248676854E-002
   1.76983919597990       0.144203014214680      -1.945724112459701E-002  9.966809389229087E-002  4.856787953051642E-002
   1.78133165829146       0.142848331038745      -1.909611373962637E-002  9.882476594145106E-002  4.823432661297491E-002
   1.79282412060302       0.141512980310232      -1.874249592150250E-002  9.799221312122747E-002  4.790395843945824E-002
   1.80431658291457       0.140196590118259      -1.839620260081860E-002  9.717025050075029E-002  4.757674002579714E-002
   1.81580904522613       0.138898797576289      -1.805705405613190E-002  9.635869714815860E-002  4.725263670232309E-002
   1.82730150753769       0.137619248557516      -1.772487573582163E-002  9.555737602597837E-002  4.693161411735848E-002
   1.83879396984925       0.136357597439364      -1.739949808668101E-002  9.476611388972002E-002  4.661363824024299E-002
   1.85028643216080       0.135113506856709      -1.708075638895804E-002  9.398474118958097E-002  4.629867536392487E-002
   1.86177889447236       0.133886647463504      -1.676849059757352E-002  9.321309197514394E-002  4.598669210714410E-002
   1.87327135678392       0.132676697702476      -1.646254518925724E-002  9.245100380296548E-002  4.567765541623283E-002
   1.88476381909548       0.131483343582569      -1.616276901535520E-002  9.169831764695449E-002  4.537153256655744E-002
   1.89625628140704       0.130306278463851      -1.586901516007268E-002  9.095487781144278E-002  4.506829116362444E-002
   1.90774874371859       0.129145202849586      -1.558114080392792E-002  9.022053184685566E-002  4.476789914387219E-002
   1.91924120603015       0.127999824185202      -1.529900709220234E-002  8.949513046789212E-002  4.447032477516813E-002
   1.93073366834171       0.126869856663898      -1.502247900818271E-002  8.877852747412907E-002  4.417553665703102E-002
   1.94222613065327       0.125755021038622      -1.475142525099909E-002  8.807057967296705E-002  4.388350372059607E-002
   1.95371859296482       0.124655044440202      -1.448571811787320E-002  8.737114680483760E-002  4.359419522833972E-002
   1.96521105527638       0.123569660201381      -1.422523339059789E-002  8.668009147059616E-002  4.330758077358059E-002
   1.97670351758794       0.122498607686553      -1.396985022607837E-002  8.599727906102694E-002  4.302363027977132E-002
   1.98819597989950       0.121441632126966      -1.371945105077183E-002  8.532257768838894E-002  4.274231399959578E-002
   1.99968844221106       0.120398484461216      -1.347392145887056E-002  8.465585811993531E-002  4.246360251388517E-002
   2.01118090452261       0.119368921180819      -1.323315011407986E-002  8.399699371334045E-002  4.218746673036554E-002
   2.02267336683417       0.118352704180683      -1.299702865484857E-002  8.334586035397194E-002  4.191387788224900E-002
   2.03416582914573       0.117349600614299      -1.276545160291647E-002  8.270233639394670E-002  4.164280752667977E-002
   2.04565829145729       0.116359382753486      -1.253831627504871E-002  8.206630259291264E-002  4.137422754304565E-002
   2.05715075376884       0.115381827852514      -1.231552269783307E-002  8.143764206050036E-002  4.110811013116539E-002
   2.06864321608040       0.114416718016462      -1.209697352542053E-002  8.081624020038980E-002  4.084442780936088E-002
   2.08013567839196       0.113463840073652      -1.188257396009653E-002  8.020198465594061E-002  4.058315341242387E-002
   2.09162814070352       0.112522985452013      -1.167223167557267E-002  7.959476525733518E-002  4.032426008948481E-002
   2.10312060301508       0.111593950059242      -1.146585674289530E-002  7.899447397018627E-002  4.006772130179230E-002
   2.11461306532663       0.110676534166624      -1.126336155887147E-002  7.840100484556305E-002  3.981351082041093E-002
   2.12610552763819       0.109770542296381      -1.106466077691517E-002  7.781425397138927E-002  3.956160272384367E-002
   2.13759798994975       0.108875783112435      -1.086967124022422E-002  7.723411942517192E-002  3.931197139558652E-002
   2.14909045226131       0.107992069314458      -1.067831191719826E-002  7.666050122801682E-002  3.906459152162076E-002
   2.16058291457286       0.107119217535101      -1.049050383901459E-002  7.609330129989222E-002  3.881943808784961E-002
   2.17207537688442       0.106257048240288      -1.030617003928131E-002  7.553242341610047E-002  3.857648637748397E-002
   2.18356783919598       0.105405385632475      -1.012523549568983E-002  7.497777316492120E-002  3.833571196838340E-002
   2.19506030150754       0.104564057556770      -9.947627073593326E-003  7.442925790638868E-002  3.809709073035632E-002
   2.20655276381910       0.103732895409820      -9.773273471439629E-003  7.388678673216932E-002  3.786059882242485E-002
   2.21804522613065       0.102911734051361      -9.602105167990434E-003  7.335027042650548E-002  3.762621269005839E-002
   2.22953768844221       0.102100411718362      -9.434054371261567E-003  7.281962142819225E-002  3.739390906237972E-002
   2.24103015075377       0.101298769941654      -9.269054969121539E-003  7.229475379355692E-002  3.716366494934802E-002
   2.25252261306533       0.100506653464974      -9.107042481487866E-003  7.177558316040991E-002  3.693545763892207E-002
   2.26401507537688       9.972391016634408E-002 -8.947954014064001E-003  7.126202671293810E-002  3.670926469420710E-002
   2.27550753768844       9.895039098169993E-002 -8.791728213560529E-003  7.075400314751260E-002  3.648506395058864E-002
   2.28700000000000       9.818594983070485E-002 -8.638305224348053E-003  7.025143263938280E-002  3.626283351285595E-002
