 0.1000000047E-02 0.9995977879
 0.9999999776E-02 0.9956493378
 0.1122018415E-01 0.9951665401
 0.1258925442E-01 0.9946386218
 0.1412537508E-01 0.9940632582
 0.1584893279E-01 0.9934384823
 0.1778279431E-01 0.9927627444
 0.1995262317E-01 0.9920352101
 0.2238721214E-01 0.9912561178
 0.2511886507E-01 0.9904267192
 0.2818382904E-01 0.9895497561
 0.3162277862E-01 0.9886297584
 0.3548134118E-01 0.9876734614
 0.3981071711E-01 0.9866900444
 0.4466836154E-01 0.9856913686
 0.5011872575E-01 0.9846928120
 0.5623413250E-01 0.9837130308
 0.6309573352E-01 0.9827746749
 0.7079458237E-01 0.9819043875
 0.7943282276E-01 0.9811328053
 0.8912509680E-01 0.9804947376
 0.1000000015 0.9800288677
 0.1122018471 0.9797773361
 0.1258925498 0.9797850251
 0.1412537545 0.9800987244
 0.1584893316 0.9807661176
 0.1778279543 0.9818340540
 0.1995262355 0.9833471179
 0.2238721251 0.9853453040
 0.2511886656 0.9878618717
 0.2818382978 0.9909207225
 0.3162277937 0.9945334792
 0.3548133969 0.9986965656
 0.3981072009 1.003388166
 0.4466836154 1.008565068
 0.5011872649 1.014159918
 0.5623413324 1.020079136
 0.6309573650 1.026200533
 0.7079458237 1.032373667
 0.7943282723 1.038419485
 0.8912509680 1.044133067
 1.000000119 1.049287081
 1.122018576 1.053637147
 1.258925557 1.056930065
 1.412537694 1.058911443
 1.584893346 1.059336662
 1.778279543 1.057980895
 1.995262504 1.054649353
 2.238721371 1.049186707
 2.511886597 1.041484714
 2.818383217 1.031487703
 3.162277937 1.019194245
 3.548134089 1.004657865
 3.981071949 0.9879823327
 4.466836452 0.9693166614
 5.011872768 0.9488466978
 5.623413563 0.9267861843
 6.309574127 0.9033672214
 7.079458714 0.8788307309
 7.943283081 0.8534179330
 8.912509918 0.8273633718
 10.00000095 0.8008885980
 11.22018528 0.7741985321
 12.58925533 0.7474784851
 14.12537670 0.7208927870
 15.84893322 0.6945846677
 17.78279686 0.6686767936
 19.95262527 0.6432721615
 22.38721466 0.6184559464
 25.11886787 0.5942968726
 28.18383217 0.5708489418
 31.62277985 0.5481531024
 35.48134232 0.5262387991
 39.81072235 0.5051254034
 44.66836548 0.4848234355
 50.11872864 0.4653356671
 56.23413849 0.4466584921
 63.09574127 0.4287825227
 70.79458618 0.4116938114
 79.43283081 0.3953744769
 89.12510681 0.3798034489
 100.0000153 0.3649572730
 112.2018585 0.3508105874
 125.8925552 0.3373366892
 141.2537689 0.3245081007
 158.4893494 0.3122968078
 177.8279724 0.3006747663
 199.5262604 0.2896140814
 223.8721466 0.2790873051
 251.1886749 0.2690676451
 281.8383484 0.2595290542
 316.2278137 0.2504463792
 354.8134460 0.2417954355
 398.1072388 0.2335530818
 446.6836548 0.2256972045
 501.1873169 0.2182067931
 562.3414307 0.2110618800
 630.9574585 0.2042435557
 707.9459229 0.1977339238
 794.3283691 0.1915161014
