7.0	1.0	0.015	0.0
8.0	1.0	0.015	0.0
9.0	1.0	0.015	0.0
10.0	1.0	0.015	0.0
11.0	1.0	0.015	0.0
12.0	1.0	0.015	0.0
13.0	1.0	0.015	0.0
14.0	1.0	0.015	0.0
15.5	1.0	0.015	0.0
17.5	1.0	0.015	0.0
