0.039 1.51   0.323   
0.058 1.09   0.057
0.097 1.22   0.036
0.18  1.10   0.038
0.29  0.984  0.026
0.389 1.04   0.026
0.486 1.08   0.045
0.584 1.10   0.050
0.778 1.09   0.14
0.973 1.26   0.15
1.17  1.09   0.20


