1.75          1.050         0.006         0.010
2.50          1.054         0.002	  0.007
3.25          1.045         0.005	  0.009
4.00          1.031         0.005	  0.009
5.00          1.012         0.006         0.009
6.00          0.987         0.008	  0.012
7.00          0.959         0.014	  0.016
8.83          0.916         0.022	  0.023
