0  1.04898  2887.33  8770.08
1  1.05478  2148.28  8123.72
2  1.05071  2089.21  12518.1
3  1.08273  1492.06  6853.11
4  1.06154  1807.49  10061.1
5  1.04866  2196.63  9937.63
6  1.06249  2565.26  11299.5
7  1.04752  2626.68  11200.6
8  1.06334  1883.66  10521.9
9  1.05941  1854.39  8904.51
10  1.07795  1271.99  9483.99
11  1.0733  1089.28  9630.25
12  1.05747  1967.39  11181
13  1.05854  1845.69  10942.1
14  1.04951  1769.37  10901
15  1.06955  1660.52  9729.72
16  1.06596  2533.37  9989.64
17  1.06759  1190.65  9128.67
18  1.04446  2602.51  10253.4
19  1.06156  1835.98  9565.6
20  1.0885  653.01  8811.02
21  1.08501  795.213  6824.97
22  1.05638  2094.71  8373.01
23  1.03661  2513  10546.7
24  1.03882  3940.01  10649.9
25  1.05952  1186.37  6562.08
26  1.04412  2108.99  10489.1
27  1.0502  2247.56  9401.37
28  1.06504  1629.78  9165.74
29  1.02613  3625.36  17908.3
