0  1.04022  3138.44  11728.8
1  1.02229  4337.05  15723
2  1.02019  7258.58  25684.9
3  1.0291  4218.65  16721.7
4  1.07119  2011.72  9506.52
5  1.03263  4218.01  14234.9
6  1.07538  1257.98  9175.54
7  1.06699  1899.73  9160.43
8  1.06266  2398.11  10505.3
9  1.09086  1073.68  8744.17
10  1.04143  2858.34  10888
11  1.04624  2567.62  13245.2
12  1.05468  2619.46  10763
13  1.09645  793.861  11123.5
14  1.05909  2512.29  10531.4
15  1.07871  1030.96  8808.91
16  1.0689  1200.6  9464.21
17  1.05994  1876.02  10894.3
18  1.04637  3371.2  9457.13
19  1.08176  1368.11  9864.59
20  1.07681  1489.65  6662.88
21  1.04882  1875.04  9281.91
22  1.05425  1818.78  9349.37
23  1.0424  2279.33  10121.1
24  1.03675  2851.55  11363.8
25  1.06031  1915.3  9739.8
26  1.05681  1324.48  8601.78
27  1.0563  2194.04  9146.84
28  1.05246  1574.43  11153.2
29  1.02956  2422.14  15521.5
