  0.  1.
  0.0201005025  0.988207769
  0.040201005  0.976946853
  0.0603015075  0.966182652
  0.0804020101  0.955883476
  0.100502513  0.946020242
  0.120603015  0.93656622
  0.140703518  0.927496797
  0.16080402  0.918789275
  0.180904523  0.91042269
  0.201005025  0.90237765
  0.221105528  0.894636194
  0.24120603  0.887181658
  0.261306533  0.879998569
  0.281407035  0.873072532
  0.301507538  0.866390146
  0.32160804  0.859938916
  0.341708543  0.853707181
  0.361809045  0.847684043
  0.381909548  0.841859309
  0.40201005  0.836223434
  0.422110553  0.830767469
  0.442211055  0.825483019
  0.462311558  0.820362198
  0.48241206  0.815397593
  0.502512563  0.81058223
  0.522613065  0.805909537
  0.542713568  0.801373324
  0.56281407  0.79696775
  0.582914573  0.792687298
  0.603015075  0.788526757
  0.623115578  0.784481201
  0.64321608  0.780545966
  0.663316583  0.776716635
  0.683417085  0.772989024
  0.703517588  0.769359164
  0.72361809  0.765823288
  0.743718593  0.762377821
  0.763819095  0.759019363
  0.783919598  0.755744684
  0.804020101  0.752550709
  0.824120603  0.749434513
  0.844221106  0.746393307
  0.864321608  0.743424435
  0.884422111  0.740525364
  0.904522613  0.737693676
  0.924623116  0.734927066
  0.944723618  0.732223328
  0.964824121  0.729580356
  0.984924623  0.726996139
  1.00502513  0.724468749
  1.02512563  0.721996345
  1.04522613  0.71957716
  1.06532663  0.717209506
  1.08542714  0.714891762
  1.10552764  0.712622375
  1.12562814  0.710399857
  1.14572864  0.708222777
  1.16582915  0.706089765
  1.18592965  0.703999501
  1.20603015  0.701950722
  1.22613065  0.699942209
  1.24623116  0.697972795
  1.26633166  0.696041353
  1.28643216  0.694146802
  1.30653266  0.692288099
  1.32663317  0.690464242
  1.34673367  0.688674264
  1.36683417  0.686917234
  1.38693467  0.685192256
  1.40703518  0.683498464
  1.42713568  0.681835024
  1.44723618  0.68020113
  1.46733668  0.678596007
  1.48743719  0.677018903
  1.50753769  0.675469095
  1.52763819  0.673945883
  1.54773869  0.672448592
  1.5678392  0.670976567
  1.5879397  0.669529178
  1.6080402  0.668105812
  1.6281407  0.666705881
  1.64824121  0.665328811
  1.66834171  0.66397405
  1.68844221  0.662641061
  1.70854271  0.661329327
  1.72864322  0.660038344
  1.74874372  0.658767626
  1.76884422  0.657516701
  1.78894472  0.656285112
  1.80904523  0.655072416
  1.82914573  0.653878182
  1.84924623  0.652701995
  1.86934673  0.651543448
  1.88944724  0.65040215
  1.90954774  0.64927772
  1.92964824  0.648169787
  1.94974874  0.647077992
  1.96984925  0.646001987
  1.98994975  0.644941433
  2.01005025  0.643895999
  2.03015075  0.642865367
  2.05025126  0.641849224
  2.07035176  0.640847269
  2.09045226  0.639859207
  2.11055276  0.638884752
  2.13065327  0.637923625
  2.15075377  0.636975557
  2.17085427  0.636040283
  2.19095477  0.635117547
  2.21105528  0.634207099
  2.23115578  0.633308696
  2.25125628  0.632422101
  2.27135678  0.631547084
  2.29145729  0.630683419
  2.31155779  0.629830889
  2.33165829  0.628989279
  2.35175879  0.628158382
  2.3718593  0.627337995
  2.3919598  0.62652792
  2.4120603  0.625727964
  2.4321608  0.62493794
  2.45226131  0.624157665
  2.47236181  0.623386959
  2.49246231  0.622625648
  2.51256281  0.621873561
  2.53266332  0.621130532
  2.55276382  0.6203964
  2.57286432  0.619671005
  2.59296482  0.618954193
  2.61306533  0.618245813
  2.63316583  0.617545717
  2.65326633  0.616853761
  2.67336683  0.616169805
  2.69346734  0.61549371
  2.71356784  0.614825342
  2.73366834  0.61416457
  2.75376884  0.613511265
  2.77386935  0.612865302
  2.79396985  0.612226558
  2.81407035  0.611594912
  2.83417085  0.610970248
  2.85427136  0.610352451
  2.87437186  0.609741408
  2.89447236  0.609137008
  2.91457286  0.608539146
  2.93467337  0.607947715
  2.95477387  0.607362612
  2.97487437  0.606783737
  2.99497487  0.60621099
  3.01507538  0.605644276
  3.03517588  0.605083499
  3.05527638  0.604528567
  3.07537688  0.60397939
  3.09547739  0.603435878
  3.11557789  0.602897944
  3.13567839  0.602365503
  3.15577889  0.601838471
  3.1758794  0.601316767
  3.1959799  0.600800311
  3.2160804  0.600289023
  3.2361809  0.599782827
  3.25628141  0.599281647
  3.27638191  0.598785408
  3.29648241  0.59829404
  3.31658291  0.597807469
  3.33668342  0.597325627
  3.35678392  0.596848445
  3.37688442  0.596375855
  3.39698492  0.595907793
  3.41708543  0.595444192
  3.43718593  0.594984991
  3.45728643  0.594530126
  3.47738693  0.594079537
  3.49748744  0.593633163
  3.51758794  0.593190946
  3.53768844  0.592752829
  3.55778894  0.592318754
  3.57788945  0.591888666
  3.59798995  0.59146251
  3.61809045  0.591040233
  3.63819095  0.590621782
  3.65829146  0.590207106
  3.67839196  0.589796153
  3.69849246  0.589388874
  3.71859296  0.58898522
  3.73869347  0.588585142
  3.75879397  0.588188594
  3.77889447  0.587795529
  3.79899497  0.587405901
  3.81909548  0.587019666
  3.83919598  0.586636779
  3.85929648  0.586257198
  3.87939698  0.585880879
  3.89949749  0.585507781
  3.91959799  0.585137863
  3.93969849  0.584771084
  3.95979899  0.584407405
  3.9798995  0.584046786
  4.  0.583689189
