#        Q^2                         GMp                                           GMn                                          GEp                                           GEn
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2.52834171e-01 1.17480567e+00 1.05062716e+00 1.30243310e+00 -6.12896422e-01 -4.89854708e-01 -7.41660647e-01 5.56953831e-01 5.39576743e-01 5.72511146e-01 1.05981652e-01 9.76291442e-02 1.21674249e-01
2.64326633e-01 1.13966967e+00 1.01810641e+00 1.26444710e+00 -5.87195486e-01 -4.66745871e-01 -7.13086567e-01 5.44840340e-01 5.27229723e-01 5.60627066e-01 1.07038331e-01 9.84481480e-02 1.22956385e-01
2.75819095e-01 1.10617824e+00 9.87139732e-01 1.22821714e+00 -5.62903455e-01 -4.44953113e-01 -6.86030521e-01 5.33148323e-01 5.15327566e-01 5.49143865e-01 1.07947865e-01 9.91323196e-02 1.24070736e-01
2.87311558e-01 1.07422698e+00 9.57626968e-01 1.19363270e+00 -5.39923731e-01 -4.24384323e-01 -6.60390059e-01 5.21857145e-01 5.03847995e-01 5.38042299e-01 1.08721888e-01 9.96929195e-02 1.25030355e-01
2.98804020e-01 1.04371982e+00 9.29476020e-01 1.16059200e+00 -5.18167695e-01 -4.04955120e-01 -6.36071100e-01 5.10947484e-01 4.92770169e-01 5.27304328e-01 1.09371088e-01 1.00140255e-01 1.25847235e-01
3.10296482e-01 1.01456818e+00 9.02602087e-01 1.12900112e+00 -4.97553927e-01 -3.86588095e-01 -6.12987126e-01 5.00401224e-01 4.82074572e-01 5.16913029e-01 1.09905293e-01 1.00483769e-01 1.26532413e-01
3.21788945e-01 9.86690291e-01 8.76926976e-01 1.09877331e+00 -4.78007531e-01 -3.69212134e-01 -5.91058473e-01 4.90201370e-01 4.71742910e-01 5.06852506e-01 1.10333546e-01 1.00732118e-01 1.27096048e-01
3.33281407e-01 9.60010560e-01 8.52378484e-01 1.06982835e+00 -4.59459518e-01 -3.52761827e-01 -5.70211695e-01 4.80331955e-01 4.61758015e-01 4.97107815e-01 1.10664173e-01 1.00893244e-01 1.27547500e-01
3.44773869e-01 9.34459029e-01 8.28889857e-01 1.04209192e+00 -4.41846264e-01 -3.37176927e-01 -5.50378995e-01 4.70777970e-01 4.52103764e-01 4.87664895e-01 1.10904847e-01 1.00974441e-01 1.27895402e-01
3.56266332e-01 9.09970864e-01 8.06399290e-01 1.01549513e+00 -4.25109023e-01 -3.22401879e-01 -5.31497717e-01 4.61525288e-01 4.42764998e-01 4.78510500e-01 1.11062644e-01 1.00982406e-01 1.28147718e-01
3.67758794e-01 8.86485908e-01 7.84849497e-01 9.89973996e-01 -4.09193486e-01 -3.08385389e-01 -5.13509889e-01 4.52560605e-01 4.33727454e-01 4.69632146e-01 1.11144091e-01 1.00923299e-01 1.28311801e-01
3.79251256e-01 8.63948279e-01 7.64187312e-01 9.65469076e-01 -3.94049394e-01 -2.95080049e-01 -4.96361813e-01 4.43871378e-01 4.24977698e-01 4.61018054e-01 1.11155213e-01 1.00802783e-01 1.28394447e-01
3.90743719e-01 8.42306004e-01 7.44363335e-01 9.41925046e-01 -3.79630183e-01 -2.82441986e-01 -4.80003697e-01 4.35445773e-01 4.16503067e-01 4.52657101e-01 1.11101578e-01 1.00626072e-01 1.28401937e-01
4.02236181e-01 8.21510695e-01 7.25331616e-01 9.19290375e-01 -3.65892665e-01 -2.70430561e-01 -4.64389320e-01 4.27272615e-01 4.08291614e-01 4.44538774e-01 1.10988330e-01 1.00397966e-01 1.28340082e-01
4.13728643e-01 8.01517254e-01 7.07049362e-01 8.97517011e-01 -3.52796745e-01 -2.59008085e-01 -4.49475734e-01 4.19341343e-01 4.00332060e-01 4.36653131e-01 1.10820228e-01 1.00122889e-01 1.28214261e-01
4.25221106e-01 7.82283601e-01 6.89476682e-01 8.76560100e-01 -3.40305159e-01 -2.48139574e-01 -4.35222991e-01 4.11641969e-01 3.92613748e-01 4.28990764e-01 1.10601672e-01 9.98049159e-02 1.28029454e-01
4.36713568e-01 7.63770435e-01 6.72576351e-01 8.56377731e-01 -3.28383245e-01 -2.37792520e-01 -4.21593901e-01 4.04165038e-01 3.85126599e-01 4.21542757e-01 1.10336738e-01 9.94478067e-02 1.27790278e-01
4.48206030e-01 7.45941014e-01 6.56313591e-01 8.36930705e-01 -3.16998724e-01 -2.27936689e-01 -4.08553803e-01 3.96901597e-01 3.77861075e-01 4.14300662e-01 1.10029198e-01 9.90550289e-02 1.27501010e-01
4.59698492e-01 7.28760957e-01 6.40655889e-01 8.18182325e-01 -3.06121516e-01 -2.18543933e-01 -3.96070369e-01 3.89843158e-01 3.70808146e-01 4.07256465e-01 1.09682548e-01 9.86297829e-02 1.27165619e-01
4.71190955e-01 7.12198058e-01 6.25572808e-01 8.00098204e-01 -2.95723560e-01 -2.09588022e-01 -3.84113419e-01 3.82981669e-01 3.63959250e-01 4.00402556e-01 1.09300026e-01 9.81750232e-02 1.26787787e-01
4.82683417e-01 6.96222124e-01 6.11035839e-01 7.82646093e-01 -2.85778656e-01 -2.01044496e-01 -3.72654750e-01 3.76309489e-01 3.57306272e-01 3.93731711e-01 1.08884637e-01 9.76934783e-02 1.26370930e-01
4.94175879e-01 6.80804825e-01 5.97018248e-01 7.65795716e-01 -2.76262324e-01 -1.92890521e-01 -3.61667989e-01 3.69819360e-01 3.50841508e-01 3.87237060e-01 1.08439166e-01 9.71876689e-02 1.25918224e-01
5.05668342e-01 6.65919552e-01 5.83494946e-01 7.49518633e-01 -2.67151671e-01 -1.85104765e-01 -3.51128451e-01 3.63504384e-01 3.44557645e-01 3.80912071e-01 1.07966198e-01 9.66599239e-02 1.25432615e-01
5.17160804e-01 6.51541297e-01 5.70442367e-01 7.33788098e-01 -2.58425266e-01 -1.77667285e-01 -3.41013016e-01 3.57358000e-01 3.38447732e-01 3.74750526e-01 1.07468130e-01 9.61123960e-02 1.24916843e-01
5.28653266e-01 6.37646532e-01 5.57838358e-01 7.18578947e-01 -2.50063041e-01 -1.70559417e-01 -3.31300006e-01 3.51373967e-01 3.32505163e-01 3.68746505e-01 1.06947189e-01 9.55470752e-02 1.24373456e-01
5.40145729e-01 6.24213108e-01 5.45662075e-01 7.03867476e-01 -2.42046179e-01 -1.63763686e-01 -3.21969088e-01 3.45546341e-01 3.26723650e-01 3.62894366e-01 1.06405443e-01 9.49658013e-02 1.23804820e-01
5.51638191e-01 6.11220155e-01 5.33893893e-01 6.89631348e-01 -2.34357030e-01 -1.57263715e-01 -3.13001169e-01 3.39869458e-01 3.21097212e-01 3.57188732e-01 1.05844810e-01 9.43702757e-02 1.23213139e-01
5.63130653e-01 5.98647996e-01 5.22515321e-01 6.75849491e-01 -2.26979025e-01 -1.51044143e-01 -3.04378312e-01 3.34337922e-01 3.15620149e-01 3.51624472e-01 1.05267075e-01 9.37620721e-02 1.22600460e-01
5.74623116e-01 5.86478062e-01 5.11508918e-01 6.62502017e-01 -2.19896598e-01 -1.45090555e-01 -2.96083653e-01 3.28946582e-01 3.10287030e-01 3.46196689e-01 1.04673893e-01 9.31426457e-02 1.21968692e-01
5.86115578e-01 5.74692820e-01 5.00858229e-01 6.49570140e-01 -2.13095114e-01 -1.39389413e-01 -2.88101324e-01 3.23690527e-01 3.05092678e-01 3.40900708e-01 1.04066806e-01 9.25133428e-02 1.21319607e-01
5.97608040e-01 5.63275701e-01 4.90547712e-01 6.37036101e-01 -2.06560806e-01 -1.33927996e-01 -2.80416385e-01 3.18565065e-01 3.00032153e-01 3.35732061e-01 1.03447242e-01 9.18754086e-02 1.20654858e-01
6.09100503e-01 5.52211038e-01 4.80562679e-01 6.24883106e-01 -2.00280717e-01 -1.28694336e-01 -2.73014763e-01 3.13565716e-01 2.95100741e-01 3.30686477e-01 1.02816533e-01 9.12299946e-02 1.19975983e-01
6.20592965e-01 5.41484007e-01 4.70889241e-01 6.13095254e-01 -1.94242637e-01 -1.23677176e-01 -2.65883189e-01 3.08688195e-01 2.90293938e-01 3.25759870e-01 1.02175913e-01 9.05781661e-02 1.19284413e-01
6.32085427e-01 5.31080569e-01 4.61514256e-01 6.01657489e-01 -1.88435063e-01 -1.18865912e-01 -2.59009146e-01 3.03928409e-01 2.85607444e-01 3.20948333e-01 1.01526531e-01 8.99209081e-02 1.18581482e-01
6.43577889e-01 5.20987426e-01 4.52425276e-01 5.90555539e-01 -1.82847140e-01 -1.14250556e-01 -2.52380819e-01 2.99282437e-01 2.81037147e-01 3.16248123e-01 1.00869455e-01 8.92591314e-02 1.17868431e-01
6.55070352e-01 5.11191967e-01 4.43610510e-01 5.79775872e-01 -1.77468630e-01 -1.09821689e-01 -2.45987052e-01 2.94746531e-01 2.76579114e-01 3.11655656e-01 1.00205678e-01 8.85936782e-02 1.17146418e-01
6.66562814e-01 5.01682233e-01 4.35058776e-01 5.69305645e-01 -1.72289860e-01 -1.05570428e-01 -2.39817296e-01 2.90317099e-01 2.72229582e-01 3.07167498e-01 9.95361207e-02 8.79253265e-02 1.16416519e-01
6.78055276e-01 4.92446870e-01 4.26759469e-01 5.59132665e-01 -1.67301697e-01 -1.01488387e-01 -2.33861582e-01 2.85990701e-01 2.67984950e-01 3.02780356e-01 9.88616413e-02 8.72547955e-02 1.15679737e-01
6.89547739e-01 4.83475093e-01 4.18702520e-01 5.49245349e-01 -1.62495501e-01 -9.75676455e-02 -2.28110475e-01 2.81764039e-01 2.63841770e-01 2.98491073e-01 9.81830358e-02 8.65827494e-02 1.14937006e-01
7.01040201e-01 4.74756656e-01 4.10878366e-01 5.39632687e-01 -1.57863103e-01 -9.38007213e-02 -2.22555043e-01 2.77633952e-01 2.59796737e-01 2.94296620e-01 9.75010442e-02 8.59098015e-02 1.14189197e-01
7.12532663e-01 4.66281814e-01 4.03277919e-01 5.30284205e-01 -1.53396773e-01 -9.01805391e-02 -2.17186826e-01 2.73597407e-01 2.55846683e-01 2.90194087e-01 9.68163535e-02 8.52365177e-02 1.13437120e-01
7.24025126e-01 4.58041298e-01 3.95892538e-01 5.21189940e-01 -1.49089190e-01 -8.67004063e-02 -2.11997808e-01 2.69651493e-01 2.51988573e-01 2.86180682e-01 9.61296019e-02 8.45634200e-02 1.12681528e-01
7.35517588e-01 4.50026285e-01 3.88714002e-01 5.12340401e-01 -1.44933417e-01 -8.33539889e-02 -2.06980388e-01 2.65793416e-01 2.48219494e-01 2.82253722e-01 9.54413820e-02 8.38909898e-02 1.11923123e-01
7.47010050e-01 4.42228371e-01 3.81734487e-01 5.03726551e-01 -1.40922881e-01 -8.01352891e-02 -2.02127353e-01 2.62020493e-01 2.44536649e-01 2.78410629e-01 9.47522433e-02 8.32196703e-02 1.11162559e-01
7.58502513e-01 4.34639548e-01 3.74946539e-01 4.95339775e-01 -1.37051348e-01 -7.70386247e-02 -1.97431861e-01 2.58330146e-01 2.40937357e-01 2.74648924e-01 9.40626960e-02 8.25498698e-02 1.10400444e-01
