0.4    1.00641044694473       0.10889776076170328    0.9867660544619591   0.9595013291792378   0.042749916433041144      0.4763283927613531
0.8    0.9696255553677325     0.09052974682494605    1.0097287108084252   1.032246504275661    0.020660343101945935      0.5674746460307263
1.2    0.9146616164018736     0.026241521737739342   1.0313846083716212   1.1385359036175278   0.004128437455692094      0.6154894332351573
1.6    0.8527332666210863     -0.04904162876735575   1.0461277623642113   1.2546236996074132   -0.005812609002320793     0.6459085006532576
2.     0.7885903250381765     -0.12245527007241716   1.0544870989032955   1.3717044399225273   -0.011529650443143392     0.6666045454358303
2.4    0.7244700626998245     -0.18976485220355188   1.0578886257349438   1.485942422149699    -0.014696491827215788     0.6810787600788887
2.8    0.661498439450551      -0.25004397330915473   1.057642121284153    1.5955888806026846   -0.016324498827862063     0.6912319488046607
3.2    0.6002563672329866     -0.3035895741949229    1.0547771807047537   1.699897175069108    -0.01701659598781826      0.6982296591940619
3.6    0.5410366080825051     -0.3510971681053891    1.0500653995187534   1.7986380848588541   -0.017136939704576734     0.7028456569737963
4.     0.4839712813052656     -0.393336292425659     1.0440753040462156   1.8918580859277059   -0.01690937122006042      0.7056224088395547
4.4    0.4290997075823168     -0.43102886670367396   1.0372233676362965   1.9797500500295337   -0.0164737175805129       0.7069553930208908
4.8    0.3764065169970779     -0.46481060003854086   1.0298141767479942   2.0625809879257084   -0.015918441055532865     0.7071414429425446
5.2    0.32584397833479184    -0.4952258330162281    1.022070380286849    2.1406506598900026   -0.015299978690394539     0.7064083876885159
5.6    0.2773455171477793     -0.5227349406479433    1.014154583898141    2.214267658040024    -0.014654453454773408     0.7049342011111059
6.     0.23083410245024394    -0.5477255215851652    1.0061852631228299   2.28373569199768     -0.014004914897923517     0.7028598983309808
6.4    0.1862275396367317     -0.5705237942409194    0.9982483354897549   2.349345957860044    -0.013365900759570375     0.7002985179922638
6.8    0.14344184394047702    -0.5914048684893418    0.9904056054401175   2.4113731773049625   -0.012746358952063472     0.6973415530474528
7.2    0.10239339471260471    -0.6106015237598234    0.9827009573251423   2.4700738582655903   -0.012151546512694622     0.6940636615310257
7.6    0.06300030050793855    -0.6283115184631618    0.9751649215677602   2.5256858918460723   -0.011584279025873879     0.6905261846032662
8.     0.025183245704822943   -0.6447035990142106    0.9678180597258804   2.5784289376266405   -0.011045761168329836     0.6867798174244427
8.4    -0.0111340071782882    -0.6599224115657356    0.9606734870955813   2.628505255884823    -0.010536143352200945     0.6828666658029997
8.8    -0.04602434535073941   -0.6740925101497468    0.9537387616884582   2.6761007735031237   -0.010054897062390244     0.6788218495195817
9.2    -0.07955718785590829   -0.6873216299774467    0.9470173048629197   2.7213862510015123   -0.009601068895712432     0.6746747658495781
9.6    -0.11179847071638258   -0.6997033666641346    0.9405094737285304   2.764518469317424    -0.009173452703364051     0.6704500948818451
10.    -0.14281070024023548   -0.7113193761601587    0.9342133731786549   2.8056413876028263   -0.008770706014987896     0.6661686062540111
10.4   -0.1726530505392386    -0.7222411878599072    0.9281254722161119   2.844887244162276    -0.008391428321482743     0.6618478115056121
10.8   -0.20138148872468706   -0.7325317049447299    0.9222410724611815   2.882377585939618    -0.008034213129575194     0.6575024952476165
11.2   -0.22904891633509955   -0.7422464511314201    0.9165546645179861   2.9182242203518367   -0.0076976819289276115    0.653145150375769
11.6   -0.25570531907620775   -0.7514346111056979    0.9110601989265251   2.9525300884833294   -0.00738050567444868      0.6487863367009438
12.    -0.2813979194170822    -0.7601399024745029    0.9057512918300432   2.985390061804355    -0.007081417662835796     0.6444349780168597
12.4   -0.3061713283181027    -0.7684013095868422    0.9006213805939899   3.01689166638797     -0.0067992205020311215    0.6400986093524407
12.8   -0.3300676935900452    -0.7762537036444793    0.8956638409624721   3.0471157395457498   -0.006532789057910531     0.635783583669807
13.2   -0.3531268432504107    -0.7837283688219492    0.8908720746000678   3.076137024196492    -0.0062810706969440005    0.6314952453623873
13.6   -0.3753864228577692    -0.790853450378224     0.8862395738024991   3.1040247063302524   -0.006043083748500995     0.6272380764331718
14.    -0.39688202624027147   -0.7976543377636953    0.8817599685954768   3.1308429007680427   -0.005817914833168576     0.6230158200837183
14.4   -0.41764731934131255   -0.8041539933442183    0.8774270602503682   3.1566510901344604   -0.005604715508025548     0.6188315855418913
14.8   -0.43771415711999745   -0.8103732354526617    0.87323484433506     3.1815045216145568   -0.0054026985416802745    0.6146879372426698
15.2   -0.4571126935921553    -0.8163309829390242    0.8691775257196396   3.205454565694547    -0.0052111340340446725    0.610586970908535
15.6   -0.47587148519781225   -0.8220444671456928    0.8652495274180801   3.228549040712188    -0.005029345526469564     0.6065303786214983
16.    -0.4940175877463965    -0.8275294162245542    0.861445494730817    3.2508325066810118   -0.00485670619873933      0.6025195046130579
16.4   -0.5115766472314824    -0.832800215890002     0.8577602958301379   3.2723465315115035   -0.00469263521469622      0.5985553932025036
