   0.00398    1.00065E+00
   0.00417    1.00068E+00
   0.00437    1.00072E+00
   0.00457    1.00074E+00
   0.00479    1.00076E+00
   0.00501    1.00080E+00
   0.00525    1.00083E+00
   0.00550    1.00089E+00
   0.00575    1.00093E+00
   0.00603    1.00094E+00
   0.00631    1.00100E+00
   0.00661    1.00104E+00
   0.00692    1.00109E+00
   0.00724    1.00113E+00
   0.00759    1.00121E+00
   0.00794    1.00124E+00
   0.00832    1.00129E+00
   0.00871    1.00136E+00
   0.00912    1.00139E+00
   0.00955    1.00147E+00
   0.01000    1.00154E+00
   0.01047    1.00158E+00
   0.01097    1.00168E+00
   0.01148    1.00175E+00
   0.01202    1.00182E+00
   0.01259    1.00190E+00
   0.01318    1.00194E+00
   0.01380    1.00202E+00
   0.01445    1.00214E+00
   0.01514    1.00220E+00
   0.01585    1.00230E+00
   0.01660    1.00238E+00
   0.01738    1.00249E+00
   0.01820    1.00257E+00
   0.01906    1.00266E+00
   0.01995    1.00277E+00
   0.02089    1.00288E+00
   0.02188    1.00300E+00
   0.02291    1.00310E+00
   0.02399    1.00320E+00
   0.02512    1.00333E+00
   0.02630    1.00344E+00
   0.02754    1.00357E+00
   0.02884    1.00371E+00
   0.03020    1.00385E+00
   0.03162    1.00395E+00
   0.03311    1.00411E+00
   0.03467    1.00424E+00
   0.03631    1.00437E+00
   0.03802    1.00452E+00
   0.03981    1.00464E+00
   0.04169    1.00481E+00
   0.04365    1.00495E+00
   0.04571    1.00508E+00
   0.04786    1.00525E+00
   0.05012    1.00536E+00
   0.05248    1.00550E+00
   0.05495    1.00565E+00
   0.05754    1.00578E+00
   0.06026    1.00592E+00
   0.06310    1.00605E+00
   0.06607    1.00619E+00
   0.06918    1.00635E+00
   0.07244    1.00645E+00
   0.07586    1.00659E+00
   0.07943    1.00666E+00
   0.08318    1.00678E+00
   0.08710    1.00688E+00
   0.09120    1.00693E+00
   0.09550    1.00700E+00
   0.10000    1.00708E+00
   0.10471    1.00710E+00
   0.10965    1.00713E+00
   0.11482    1.00716E+00
   0.12023    1.00714E+00
   0.12589    1.00712E+00
   0.13183    1.00706E+00
   0.13804    1.00700E+00
   0.14454    1.00684E+00
   0.15136    1.00670E+00
   0.15849    1.00658E+00
   0.16596    1.00633E+00
   0.17378    1.00611E+00
   0.18197    1.00581E+00
   0.19055    1.00546E+00
   0.19953    1.00512E+00
   0.20893    1.00462E+00
   0.21878    1.00419E+00
   0.22909    1.00360E+00
   0.23988    1.00296E+00
   0.25119    1.00230E+00
   0.26303    1.00149E+00
   0.27542    1.00071E+00
   0.28840    9.99732E-01
   0.30200    9.98710E-01
   0.31623    9.97536E-01
   0.33113    9.96364E-01
   0.34674    9.94953E-01
   0.36308    9.93515E-01
   0.38019    9.91901E-01
   0.39811    9.90169E-01
   0.41687    9.88243E-01
   0.43652    9.86250E-01
   0.45709    9.83976E-01
   0.47863    9.81613E-01
   0.50119    9.79024E-01
   0.52481    9.76256E-01
   0.54954    9.73280E-01
   0.57544    9.70084E-01
   0.60256    9.66655E-01
   0.63096    9.62993E-01
   0.66069    9.59061E-01
   0.69183    9.54883E-01
   0.72444    9.50409E-01
   0.75858    9.45624E-01
   0.79433    9.40587E-01
   0.83176    9.35200E-01
   0.87096    9.29433E-01
   0.91201    9.23404E-01
   0.95499    9.16991E-01
   1.00000    9.10145E-01
   1.04710    9.02990E-01
   1.09650    8.95387E-01
   1.14820    8.87416E-01
   1.20230    8.78969E-01
   1.25890    8.70139E-01
   1.31830    8.60917E-01
   1.38040    8.51103E-01
   1.44540    8.40949E-01
   1.51360    8.30263E-01
   1.58490    8.19111E-01
   1.65960    8.07480E-01
   1.73780    7.95378E-01
   1.81970    7.82775E-01
   1.90550    7.69655E-01
   1.99530    7.56066E-01
   2.08930    7.42002E-01
   2.18780    7.27397E-01
   2.29090    7.12332E-01
   2.39880    6.96801E-01
   2.51190    6.80791E-01
   2.63030    6.64311E-01
   2.75420    6.47353E-01
   2.88400    6.29986E-01
   3.02000    6.12193E-01
   3.16230    5.94011E-01
   3.31130    5.75466E-01
   3.46740    5.56537E-01
   3.63080    5.37255E-01
   3.80190    5.17726E-01
   3.98110    4.97851E-01
   4.16870    4.77766E-01
   4.36520    4.57475E-01
   4.57090    4.37006E-01
   4.78630    4.16384E-01
   5.01190    3.95679E-01
   5.24810    3.74906E-01
   5.49540    3.54101E-01
   5.75440    3.33332E-01
   6.02560    3.12621E-01
   6.30960    2.92028E-01
   6.60690    2.71583E-01
   6.91830    2.51345E-01
   7.24440    2.31347E-01
   7.58580    2.11633E-01
   7.94330    1.92256E-01
   8.31760    1.73247E-01
   8.70960    1.54668E-01
   9.12010    1.36533E-01
   9.54990    1.18905E-01
  10.00000    1.01810E-01
  10.47100    8.52757E-02
  10.96500    6.93463E-02
  11.48200    5.40488E-02
  12.02300    3.94119E-02
  12.58900    2.54616E-02
  13.18300    1.22189E-02
  13.80400   -2.95637E-04
  14.45400   -1.20653E-02
  15.13600   -2.30752E-02
  15.84900   -3.33155E-02
  16.59600   -4.27767E-02
  17.37800   -5.14542E-02
  18.19700   -5.93440E-02
  19.05500   -6.64464E-02
  19.95300   -7.27646E-02
  20.89300   -7.83053E-02
  21.87800   -8.30712E-02
  22.90900   -8.70746E-02
  23.98800   -9.03270E-02
  25.11900   -9.28432E-02
  26.30300   -9.46327E-02
  27.54200   -9.57139E-02
  28.84000   -9.61115E-02
  30.20000   -9.58374E-02
  31.62300   -9.49123E-02
  33.11300   -9.33600E-02
  34.67400   -9.11982E-02
  36.30800   -8.84546E-02
  38.01900   -8.51443E-02
  39.81100   -8.12998E-02
