 0.1000000047E-02 0.9997443557
 0.9999999776E-02 0.9975546002
 0.1122018415E-01 0.9972723126
 0.1258925442E-01 0.9969595075
 0.1412537508E-01 0.9966133237
 0.1584893279E-01 0.9962309003
 0.1778279431E-01 0.9958090186
 0.1995262317E-01 0.9953446984
 0.2238721214E-01 0.9948345423
 0.2511886507E-01 0.9942754507
 0.2818382904E-01 0.9936642051
 0.3162277862E-01 0.9929977059
 0.3548134118E-01 0.9922731519
 0.3981071711E-01 0.9914879799
 0.4466836154E-01 0.9906399846
 0.5011872575E-01 0.9897274375
 0.5623413250E-01 0.9887491465
 0.6309573352E-01 0.9877044559
 0.7079458237E-01 0.9865934253
 0.7943282276E-01 0.9854166508
 0.8912509680E-01 0.9841751456
 0.1000000015 0.9828703403
 0.1122018471 0.9815035462
 0.1258925498 0.9800757170
 0.1412537545 0.9785867929
 0.1584893316 0.9770349860
 0.1778279543 0.9754158854
 0.1995262355 0.9737212062
 0.2238721251 0.9719379544
 0.2511886656 0.9700469375
 0.2818382978 0.9680213928
 0.3162277937 0.9658256769
 0.3548133969 0.9634142518
 0.3981072009 0.9607303739
 0.4466836154 0.9577058554
 0.5011872649 0.9542605877
 0.5623413324 0.9503030181
 0.6309573650 0.9457313418
 0.7079458237 0.9404351711
 0.7943282723 0.9342983365
 0.8912509680 0.9272022843
 1.000000119 0.9190299511
 1.122018576 0.9096707702
 1.258925557 0.8990253210
 1.412537694 0.8870100975
 1.584893346 0.8735623360
 1.778279543 0.8586433530
 1.995262504 0.8422412872
 2.238721371 0.8243725300
 2.511886597 0.8050811291
 2.818383217 0.7844373584
 3.162277937 0.7625341415
 3.548134089 0.7394827008
 3.981071949 0.7154076099
 4.466836452 0.6904407144
 5.011872768 0.6647157073
 5.623413563 0.6383630037
 6.309574127 0.6115050316
 7.079458714 0.5842525363
 7.943283081 0.5567023754
 8.912509918 0.5289355516
 10.00000095 0.5010165572
 11.22018528 0.4729937613
 12.58925533 0.4448995590
 14.12537670 0.4167515635
 15.84893322 0.3885536790
 17.78279686 0.3602970541
 19.95262527 0.3319611251
 22.38721466 0.3035143018
 25.11886787 0.2749144733
 28.18383217 0.2461093962
 31.62277985 0.2170364857
 35.48134232 0.1876228452
 39.81072235 0.1577848792
 44.66836548 0.1274278164
 50.11872864 0.9644520283E-01
 56.23413849 0.6471825391E-01
 63.09574127 0.3211517259E-01
 70.79458618 -0.1509603811E-02
 79.43283081 -0.3631626070E-01
 89.12510681 -0.7248051465E-01
 100.0000153 -0.1101946831
 112.2018585 -0.1496688128
 125.8925552 -0.1911320537
 141.2537689 -0.2348340899
 158.4893494 -0.2810469568
 177.8279724 -0.3300668001
 199.5262604 -0.3822161853
 223.8721466 -0.4378464818
 251.1886749 -0.4973405302
 281.8383484 -0.5611157417
 316.2278137 -0.6296274662
 354.8134460 -0.7033728361
 398.1072388 -0.7828946710
 446.6836548 -0.8687864542
 501.1873169 -0.9616971612
 562.3414307 -1.062337041
 630.9574585 -1.171483636
 707.9459229 -1.289989114
 794.3283691 -1.418787241

