
   0.00398    2.00166E-03
   0.00417    2.09458E-03
   0.00437    2.19180E-03
   0.00457    2.29335E-03
   0.00479    2.39963E-03
   0.00501    2.51078E-03
   0.00525    2.62691E-03
   0.00550    2.74836E-03
   0.00575    2.87535E-03
   0.00603    3.00812E-03
   0.00631    3.14689E-03
   0.00661    3.29202E-03
   0.00692    3.44364E-03
   0.00724    3.60210E-03
   0.00759    3.76774E-03
   0.00794    3.94082E-03
   0.00832    4.12170E-03
   0.00871    4.31064E-03
   0.00912    4.50812E-03
   0.00955    4.71431E-03
   0.01000    4.92979E-03
   0.01047    5.15474E-03
   0.01097    5.38980E-03
   0.01148    5.63524E-03
   0.01202    5.89147E-03
   0.01259    6.15893E-03
   0.01318    6.43819E-03
   0.01380    6.72974E-03
   0.01445    7.03387E-03
   0.01514    7.35139E-03
   0.01585    7.68264E-03
   0.01660    8.02825E-03
   0.01738    8.38875E-03
   0.01820    8.76467E-03
   0.01906    9.15680E-03
   0.01995    9.56560E-03
   0.02089    9.99167E-03
   0.02188    1.04359E-02
   0.02291    1.08987E-02
   0.02399    1.13807E-02
   0.02512    1.18832E-02
   0.02630    1.24066E-02
   0.02754    1.29523E-02
   0.02884    1.35199E-02
   0.03020    1.41110E-02
   0.03162    1.47250E-02
   0.03311    1.53648E-02
   0.03467    1.60300E-02
   0.03631    1.67225E-02
   0.03802    1.74431E-02
   0.03981    1.81915E-02
   0.04169    1.89686E-02
   0.04365    1.97766E-02
   0.04571    2.06166E-02
   0.04786    2.14885E-02
   0.05012    2.23937E-02
   0.05248    2.33347E-02
   0.05495    2.43093E-02
   0.05754    2.53215E-02
   0.06026    2.63716E-02
   0.06310    2.74604E-02
   0.06607    2.85884E-02
   0.06918    2.97577E-02
   0.07244    3.09692E-02
   0.07586    3.22250E-02
   0.07943    3.35240E-02
   0.08318    3.48698E-02
   0.08710    3.62626E-02
   0.09120    3.77030E-02
   0.09550    3.91936E-02
   0.10000    4.07352E-02
   0.10471    4.23269E-02
   0.10965    4.39746E-02
   0.11482    4.56755E-02
   0.12023    4.74334E-02
   0.12589    4.92480E-02
   0.13183    5.11215E-02
   0.13804    5.30555E-02
   0.14454    5.50511E-02
   0.15136    5.71122E-02
   0.15849    5.92347E-02
   0.16596    6.14256E-02
   0.17378    6.36846E-02
   0.18197    6.60131E-02
   0.19055    6.84137E-02
   0.19953    7.08861E-02
   0.20893    7.34343E-02
   0.21878    7.60591E-02
   0.22909    7.87630E-02
   0.23988    8.15446E-02
   0.25119    8.44125E-02
   0.26303    8.73651E-02
   0.27542    9.04017E-02
   0.28840    9.35286E-02
   0.30200    9.67482E-02
   0.31623    1.00058E-01
   0.33113    1.03465E-01
   0.34674    1.06969E-01
   0.36308    1.10575E-01
   0.38019    1.14282E-01
   0.39811    1.18094E-01
   0.41687    1.22014E-01
   0.43652    1.26043E-01
   0.45709    1.30182E-01
   0.47863    1.34437E-01
   0.50119    1.38809E-01
   0.52481    1.43296E-01
   0.54954    1.47903E-01
   0.57544    1.52632E-01
   0.60256    1.57483E-01
   0.63096    1.62460E-01
   0.66069    1.67559E-01
   0.69183    1.72784E-01
   0.72444    1.78136E-01
   0.75858    1.83615E-01
   0.79433    1.89211E-01
   0.83176    1.94934E-01
   0.87096    2.00778E-01
   0.91201    2.06742E-01
   0.95499    2.12817E-01
   1.00000    2.19009E-01
   1.04710    2.25293E-01
   1.09650    2.31697E-01
   1.14820    2.38190E-01
   1.20230    2.44760E-01
   1.25890    2.51389E-01
   1.31830    2.58119E-01
   1.38040    2.64874E-01
   1.44540    2.71667E-01
   1.51360    2.78518E-01
   1.58490    2.85352E-01
   1.65960    2.92201E-01
   1.73780    2.99004E-01
   1.81970    3.05776E-01
   1.90550    3.12499E-01
   1.99530    3.19111E-01
   2.08930    3.25630E-01
   2.18780    3.32009E-01
   2.29090    3.38225E-01
   2.39880    3.44254E-01
   2.51190    3.50092E-01
   2.63030    3.55689E-01
   2.75420    3.60997E-01
   2.88400    3.66033E-01
   3.02000    3.70744E-01
   3.16230    3.75091E-01
   3.31130    3.79074E-01
   3.46740    3.82662E-01
   3.63080    3.85822E-01
   3.80190    3.88504E-01
   3.98110    3.90729E-01
   4.16870    3.92452E-01
   4.36520    3.93666E-01
   4.57090    3.94342E-01
   4.78630    3.94471E-01
   5.01190    3.94051E-01
   5.24810    3.93059E-01
   5.49540    3.91486E-01
   5.75440    3.89343E-01
   6.02560    3.86634E-01
   6.30960    3.83348E-01
   6.60690    3.79485E-01
   6.91830    3.75073E-01
   7.24440    3.70121E-01
   7.58580    3.64621E-01
   7.94330    3.58623E-01
   8.31760    3.52116E-01
   8.70960    3.45147E-01
   9.12010    3.37738E-01
   9.54990    3.29892E-01
  10.00000    3.21654E-01
  10.47100    3.13020E-01
  10.96500    3.04112E-01
  11.48200    2.94872E-01
  12.02300    2.85346E-01
  12.58900    2.75547E-01
  13.18300    2.65589E-01
  13.80400    2.55408E-01
  14.45400    2.45064E-01
  15.13600    2.34643E-01
  15.84900    2.24087E-01
  16.59600    2.13480E-01
  17.37800    2.02828E-01
  18.19700    1.92168E-01
  19.05500    1.81526E-01
  19.95300    1.70902E-01
  20.89300    1.60337E-01
  21.87800    1.49847E-01
  22.90900    1.39459E-01
  23.98800    1.29162E-01
  25.11900    1.19015E-01
  26.30300    1.09004E-01
  27.54200    9.91394E-02
  28.84000    8.94457E-02
  30.20000    7.99330E-02
  31.62300    7.05997E-02
  33.11300    6.14594E-02
  34.67400    5.25201E-02
  36.30800    4.37848E-02
  38.01900    3.52593E-02
  39.81100    2.69461E-02
